TBLID,GEOID,GEONAME,PROFLN,ESTIMATE,MG_ERROR
R2510,9700000US4019950,"Midwest City-Del City Schools, Oklahoma",87,"137,700","+/-10,603"
R2510,9700000US4020250,"Moore Public Schools, Oklahoma",87,"185,700","+/-7,006"
R2510,9700000US4021000,"Mustang Public Schools, Oklahoma",87,"196,300","+/-9,366"
R2510,9700000US4021720,"Norman Public Schools, Oklahoma",87,"235,300","+/-20,510"
R2510,9700000US4022770,"Oklahoma City Public Schools, Oklahoma",87,"137,700","+/-7,665"
R2510,9700000US4025290,"Putnam City Public Schools, Oklahoma",87,"176,200","+/-6,081"
R2510,9700000US4030240,"Tulsa Public Schools, Oklahoma",87,"143,400","+/-5,604"
R2510,9700000US4030600,"Union Public Schools, Oklahoma",87,"197,800","+/-7,558"
R2510,9700000US4100023,"Hillsboro School District 1J, Oregon",87,"450,100","+/-11,845"
R2510,9700000US4101120,"Greater Albany School District 8J, Oregon",87,"343,500","+/-11,737"
R2510,9700000US4101920,"Beaverton School District 48J, Oregon",87,"542,500","+/-17,585"
R2510,9700000US4101980,"Bend-La Pine Administrative School District 1, Oregon",87,"567,900","+/-28,016"
R2510,9700000US4103480,"Corvallis School District 509J, Oregon",87,"439,400","+/-19,523"
R2510,9700000US4104740,"Eugene School District 4J, Oregon",87,"423,500","+/-15,464"
R2510,9700000US4106000,"Gresham-Barlow School District 1J, Oregon",87,"440,900","+/-16,307"
R2510,9700000US4108040,"Medford School District 549, Oregon",87,"370,600","+/-14,969"
R2510,9700000US4108830,"North Clackamas School District 12, Oregon",87,"480,900","+/-11,102"
R2510,9700000US4110040,"Portland School District 1J, Oregon",87,"568,400","+/-9,788"
R2510,9700000US4110350,"Redmond School District 2J, Oregon",87,"492,100","+/-51,367"
R2510,9700000US4110520,"Reynolds School District 7, Oregon",87,"376,100","+/-17,411"
R2510,9700000US4110820,"Salem-Keizer School District 24J, Oregon",87,"355,900","+/-7,579"
R2510,9700000US4111670,"Springfield School District 19, Oregon",87,"328,800","+/-16,215"
R2510,9700000US4112240,"Tigard-Tualatin School District 23J, Oregon",87,"532,300","+/-26,987"
R2510,9700000US4202280,"Allentown City School District, Pennsylvania",87,"172,300","+/-8,831"
R2510,9700000US4203570,"Bethlehem Area School District, Pennsylvania",87,"250,800","+/-11,246"
R2510,9700000US4205310,"Central Bucks School District, Pennsylvania",87,"491,700","+/-16,703"
R2510,9700000US4205400,"Central Dauphin School District, Pennsylvania",87,"229,800","+/-11,922"
R2510,9700000US4205550,"Chambersburg Area School District, Pennsylvania",87,"232,400","+/-13,494"
R2510,9700000US4206240,"Coatesville Area School District, Pennsylvania",87,"294,500","+/-23,616"
R2510,9700000US4206960,"Council Rock School District, Pennsylvania",87,"516,200","+/-29,392"
R2510,9700000US4207110,"Cumberland Valley School District, Pennsylvania",87,"295,200","+/-14,443"
R2510,9700000US4207710,"Downingtown Area School District, Pennsylvania",87,"451,800","+/-25,369"
R2510,9700000US4208850,"Easton Area School District, Pennsylvania",87,"262,800","+/-16,786"
R2510,9700000US4209300,"Erie City School District, Pennsylvania",87,"95,900","+/-6,085"
R2510,9700000US4211700,"Hazleton Area School District, Pennsylvania",87,"149,800","+/-15,779"
R2510,9700000US4213140,"Lancaster School District, Pennsylvania",87,"192,900","+/-13,825"
R2510,9700000US4214160,"Lower Merion School District, Pennsylvania",87,"654,700","+/-32,908"
R2510,9700000US4216410,"Neshaminy School District, Pennsylvania",87,"390,500","+/-17,828"
R2510,9700000US4216980,"Norristown Area School District, Pennsylvania",87,"227,100","+/-12,556"
R2510,9700000US4217280,"North Penn School District, Pennsylvania",87,"368,900","+/-10,849"
R2510,9700000US4218510,"Parkland School District, Pennsylvania",87,"332,400","+/-22,027"
R2510,9700000US4218840,"Pennsbury School District, Pennsylvania",87,"378,900","+/-13,776"
R2510,9700000US4218990,"Philadelphia City School District, Pennsylvania",87,"220,700","+/-4,567"
R2510,9700000US4219170,"Pittsburgh School District, Pennsylvania",87,"179,600","+/-9,466"
R2510,9700000US4220040,"Reading School District, Pennsylvania",87,"92,500","+/-7,838"
R2510,9700000US4221090,"Scranton School District, Pennsylvania",87,"130,600","+/-11,264"
R2510,9700000US4222770,"State College Area School District, Pennsylvania",87,"350,300","+/-24,041"
R2510,9700000US4224320,"Upper Darby School District, Pennsylvania",87,"176,400","+/-10,117"
R2510,9700000US4225290,"West Chester Area School District, Pennsylvania",87,"486,800","+/-16,986"
R2510,9700000US4225830,"West Shore School District, Pennsylvania",87,"233,000","+/-9,038"
R2510,9700000US4400240,"Cranston School District, Rhode Island",87,"353,200","+/-16,233"
R2510,9700000US4400840,"Pawtucket School District, Rhode Island",87,"275,200","+/-10,636"
R2510,9700000US4400900,"Providence School District, Rhode Island",87,"291,200","+/-11,946"
R2510,9700000US4401110,"Warwick School District, Rhode Island",87,"293,500","+/-13,217"
R2510,9700000US4500720,"Aiken County School District, South Carolina",87,"175,000","+/-10,825"
R2510,9700000US4500900,"Anderson School District 5, South Carolina",87,"181,300","+/-17,017"
R2510,9700000US4501110,"Beaufort County School District, South Carolina",87,"373,700","+/-13,949"
R2510,9700000US4501170,"Berkeley County School District, South Carolina",87,"271,800","+/-7,362"
R2510,9700000US4501440,"Charleston County School District, South Carolina",87,"398,600","+/-18,374"
R2510,9700000US4502010,"Dorchester School District 2, South Carolina",87,"283,200","+/-17,006"
R2510,9700000US4502130,"Florence School District 1, South Carolina",87,"172,200","+/-13,621"
R2510,9700000US4502310,"Greenville County School District, South Carolina",87,"247,200","+/-6,423"
R2510,9700000US4502490,"Horry County School District, South Carolina",87,"230,300","+/-5,856"
R2510,9700000US4502550,"Kershaw County School District, South Carolina",87,"159,200","+/-11,796"
R2510,9700000US4502580,"Lancaster County School District, South Carolina",87,"267,800","+/-33,524"
R2510,9700000US4502700,"Lexington School District 1, South Carolina",87,"205,900","+/-9,252"
R2510,9700000US4502730,"Lexington School District 2, South Carolina",87,"157,700","+/-14,180"
R2510,9700000US4502820,"Lexington School District 5, South Carolina",87,"234,900","+/-11,608"
R2510,9700000US4503060,"Oconee County School District, South Carolina",87,"189,200","+/-10,808"
R2510,9700000US4503330,"Pickens County School District, South Carolina",87,"188,400","+/-9,507"
R2510,9700000US4503360,"Richland School District 1, South Carolina",87,"162,900","+/-8,284"
R2510,9700000US4503390,"Richland School District 2, South Carolina",87,"212,700","+/-12,284"
R2510,9700000US4503510,"Spartanburg School District 2, South Carolina",87,"173,400","+/-12,686"
R2510,9700000US4503630,"Spartanburg School District 6, South Carolina",87,"207,300","+/-16,945"
R2510,9700000US4503870,"York School District 3, South Carolina",87,"244,100","+/-12,435"
R2510,9700000US4503900,"York School District 4, South Carolina",87,"415,300","+/-27,941"
R2510,9700000US4503902,"Sumter County Consolidated School District, South Carolina",87,"150,500","+/-12,696"
R2510,9700000US4503910,"Orangeburg County School District, South Carolina",87,"93,100","+/-9,495"
R2510,9700000US4659820,"Rapid City School District 51-4, South Dakota",87,"248,200","+/-13,398"
R2510,9700000US4666270,"Sioux Falls School District 49-5, South Dakota",87,"234,700","+/-8,448"
R2510,9700000US4700148,"Shelby County School District, Tennessee",87,"162,100","+/-5,396"
R2510,9700000US4700300,"Blount County School District, Tennessee",87,"234,800","+/-16,653"
R2510,9700000US4701590,"Hamilton County School District, Tennessee",87,"256,300","+/-7,093"
R2510,9700000US4702130,"Johnson City School District, Tennessee",87,"208,900","+/-30,744"
R2510,9700000US4702220,"Knox County School District, Tennessee",87,"256,700","+/-8,527"
R2510,9700000US4702580,"Jackson-Madison County School System, Tennessee",87,"172,200","+/-15,110"
R2510,9700000US4702760,"Maury County School District, Tennessee",87,"301,300","+/-21,559"
R2510,9700000US4703030,"Clarksville-Montgomery County School System, Tennessee",87,"229,800","+/-9,901"
R2510,9700000US4703180,"Metropolitan Nashville Public School District, Tennessee",87,"350,700","+/-6,652"
R2510,9700000US4703480,"Putnam County School District, Tennessee",87,"214,600","+/-16,654"
R2510,9700000US4703600,"Robertson County School District, Tennessee",87,"271,600","+/-18,237"
R2510,9700000US4703690,"Rutherford County School District, Tennessee",87,"295,300","+/-12,068"
R2510,9700000US4703780,"Sevier County School District, Tennessee",87,"234,600","+/-22,967"
R2510,9700000US4703990,"Sullivan County School District, Tennessee",87,"168,300","+/-11,075"
R2510,9700000US4704020,"Sumner County School District, Tennessee",87,"329,600","+/-14,561"
R2510,9700000US4704380,"Washington County School District, Tennessee",87,"227,100","+/-15,897"
R2510,9700000US4704530,"Williamson County School District, Tennessee",87,"630,500","+/-23,879"
R2510,9700000US4704550,"Wilson County School District, Tennessee",87,"376,200","+/-17,946"
R2510,9700000US4800010,"Hays Consolidated Independent School District, Texas",87,"296,300","+/-22,454"
R2510,9700000US4807350,"College Station Independent School District, Texas",87,"306,100","+/-22,708"
R2510,9700000US4807440,"Abilene Independent School District, Texas",87,"137,100","+/-15,311"
R2510,9700000US4807710,"Aldine Independent School District, Texas",87,"160,900","+/-5,203"
R2510,9700000US4807830,"Alief Independent School District, Texas",87,"165,800","+/-7,186"
R2510,9700000US4807890,"Allen Independent School District, Texas",87,"399,800","+/-20,077"
R2510,9700000US4808090,"Alvin Independent School District, Texas",87,"270,200","+/-32,105"
R2510,9700000US4808130,"Amarillo Independent School District, Texas",87,"151,700","+/-7,750"
R2510,9700000US4808700,"Arlington Independent School District, Texas",87,"245,300","+/-6,906"
R2510,9700000US4808940,"Austin Independent School District, Texas",87,"499,200","+/-15,981"
R2510,9700000US4809570,"Bastrop Independent School District, Texas",87,"234,300","+/-28,908"
R2510,9700000US4809670,"Beaumont Independent School District, Texas",87,"150,500","+/-11,089"
R2510,9700000US4809860,"Belton Independent School District, Texas",87,"246,200","+/-18,728"
R2510,9700000US4810230,"Birdville Independent School District, Texas",87,"252,100","+/-10,756"
R2510,9700000US4811680,"Brownsville Independent School District, Texas",87,"89,300","+/-6,796"
R2510,9700000US4811790,"Bryan Independent School District, Texas",87,"222,600","+/-31,951"
R2510,9700000US4812180,"Burleson Independent School District, Texas",87,"256,800","+/-19,458"
R2510,9700000US4812810,"Canyon Independent School District, Texas",87,"230,600","+/-12,630"
R2510,9700000US4813050,"Carrollton-Farmers Branch Independent School District, Texas",87,"310,400","+/-14,031"
R2510,9700000US4814280,"Clear Creek Independent School District, Texas",87,"292,300","+/-10,500"
R2510,9700000US4814730,"Comal Independent School District, Texas",87,"375,200","+/-23,910"
R2510,9700000US4815000,"Conroe Independent School District, Texas",87,"315,900","+/-17,809"
R2510,9700000US4815270,"Corpus Christi Independent School District, Texas",87,"164,600","+/-5,008"
R2510,9700000US4815910,"Crowley Independent School District, Texas",87,"243,800","+/-10,422"
R2510,9700000US4816110,"Cypress-Fairbanks Independent School District, Texas",87,"257,200","+/-8,603"
R2510,9700000US4816230,"Dallas Independent School District, Texas",87,"232,200","+/-8,209"
R2510,9700000US4816620,"Del Valle Independent School District, Texas",87,"259,700","+/-26,731"
R2510,9700000US4816740,"Denton Independent School District, Texas",87,"307,600","+/-14,233"
R2510,9700000US4817070,"Dickinson Independent School District, Texas",87,"236,700","+/-17,569"
R2510,9700000US4817390,"Donna Independent School District, Texas",87,"73,400","+/-7,790"
R2510,9700000US4817640,"Duncanville Independent School District, Texas",87,"207,400","+/-22,898"
R2510,9700000US4817700,"Eagle Mountain-Saginaw Independent School District, Texas",87,"267,800","+/-15,673"
R2510,9700000US4818000,"Ector County Independent School District, Texas",87,"176,500","+/-15,415"
R2510,9700000US4818180,"Edinburg Consolidated Independent School District, Texas",87,"120,900","+/-13,413"
R2510,9700000US4818300,"El Paso Independent School District, Texas",87,"157,000","+/-7,508"
R2510,9700000US4819560,"Forney Independent School District, Texas",87,"314,300","+/-23,491"
R2510,9700000US4819650,"Fort Bend Independent School District, Texas",87,"292,000","+/-8,987"
R2510,9700000US4819700,"Fort Worth Independent School District, Texas",87,"212,200","+/-7,485"
R2510,9700000US4820010,"Frisco Independent School District, Texas",87,"471,800","+/-11,134"
R2510,9700000US4820250,"Galena Park Independent School District, Texas",87,"139,900","+/-25,651"
R2510,9700000US4820340,"Garland Independent School District, Texas",87,"251,600","+/-8,280"
R2510,9700000US4820600,"Georgetown Independent School District, Texas",87,"378,400","+/-23,324"
R2510,9700000US4821150,"Goose Creek Consolidated Independent School District, Texas",87,"184,000","+/-10,080"
R2510,9700000US4821420,"Grand Prairie Independent School District, Texas",87,"222,100","+/-9,283"
R2510,9700000US4821660,"Grapevine-Colleyville Independent School District, Texas",87,"476,000","+/-19,158"
R2510,9700000US4822530,"Harlingen Consolidated Independent School District, Texas",87,"108,300","+/-17,995"
R2510,9700000US4823640,"Houston Independent School District, Texas",87,"256,700","+/-10,366"
R2510,9700000US4823910,"Humble Independent School District, Texas",87,"263,000","+/-10,235"
R2510,9700000US4824030,"Huntsville Independent School District, Texas",87,"199,200","+/-32,215"
R2510,9700000US4824060,"Hurst-Euless-Bedford Independent School District, Texas",87,"281,800","+/-12,021"
R2510,9700000US4824420,"Irving Independent School District, Texas",87,"229,500","+/-11,988"
R2510,9700000US4824990,"Judson Independent School District, Texas",87,"203,900","+/-9,665"
R2510,9700000US4825170,"Katy Independent School District, Texas",87,"316,200","+/-15,103"
R2510,9700000US4825260,"Keller Independent School District, Texas",87,"346,700","+/-21,373"
R2510,9700000US4825660,"Killeen Independent School District, Texas",87,"190,300","+/-9,654"
R2510,9700000US4825740,"Klein Independent School District, Texas",87,"249,300","+/-8,996"
R2510,9700000US4826130,"La Joya Independent School District, Texas",87,"89,900","+/-7,132"
R2510,9700000US4826580,"Lamar Consolidated Independent School District, Texas",87,"312,500","+/-24,011"
R2510,9700000US4826790,"Laredo Independent School District, Texas",87,"107,000","+/-8,507"
R2510,9700000US4827030,"Leander Independent School District, Texas",87,"446,900","+/-16,692"
R2510,9700000US4827300,"Lewisville Independent School District, Texas",87,"386,000","+/-8,885"
R2510,9700000US4828500,"Lubbock Independent School District, Texas",87,"155,200","+/-7,285"
R2510,9700000US4828740,"Magnolia Independent School District, Texas",87,"293,600","+/-29,790"
R2510,9700000US4828890,"Manor Independent School District, Texas",87,"277,500","+/-29,590"
R2510,9700000US4828920,"Mansfield Independent School District, Texas",87,"316,200","+/-14,557"
R2510,9700000US4829670,"McAllen Independent School District, Texas",87,"159,300","+/-10,574"
R2510,9700000US4829850,"McKinney Independent School District, Texas",87,"389,200","+/-16,273"
R2510,9700000US4830390,"Mesquite Independent School District, Texas",87,"207,100","+/-8,829"
R2510,9700000US4830570,"Midland Independent School District, Texas",87,"278,900","+/-13,668"
R2510,9700000US4831040,"Mission Consolidated Independent School District, Texas",87,"101,000","+/-20,460"
R2510,9700000US4832400,"New Caney Independent School District, Texas",87,"218,100","+/-16,019"
R2510,9700000US4832940,"North East Independent School District, Texas",87,"270,700","+/-6,475"
